
SEE CONTEXT: CLICK ON WORD OR SELECT WORDS + [CONTEXT]   [HELP...]	  ?   
 			FREQ	 
198		 REPORT	12335	
199		 TOUCH	12324	
200		 DEFEND	12242	
201		 PREPARE	12232	
202		 FINISH	12182	
203		 TREAT	12151	
204		 COST	12120	
205		 DELIVER	12011	
206		 SHOOT	11941	
207		 EXPAND	11892	
208		 SIGN	11887	
209		 HIDE	11820	
210		 ENGAGE	11803	
211		 TEST	11624	
212		 ASSESS	11573	
213		 NOTICE	11554	
214		 BEAT	11526	
215		 BENEFIT	11441	
216		 RISE	11431	
217		 REFLECT	11428	
218		 FIX	11394	
219		 TRUST	11373	
220		 REPRESENT	11352	
221		 COMPLETE	11209	
222		 POINT	11155	
223		 STEP	11111	
224		 REVEAL	11093	
225		 ESCAPE	11027	
226		 ASSUME	10829	
227		 COUNT	10796	
228		 BLAME	10671	
229		 TRAVEL	10627	
230		 COMPETE	10612	
231		 FORCE	10595	
232		 RESULT	10577	
233		 DRINK	10518	
234		 SING	10482	
235		 BEAR	10477	
236		 PRESENT	10467	
237		 PURSUE	10397	
238		 LIE	10203	
239		 OBTAIN	9932	
240		 MARRY	9815	
241		 DESTROY	9794	
242		 CONVINCE	9643	
243		 EXPERIENCE	9605	
244		 HOPE	9582	
245		 SETTLE	9543	
246		 MATCH	9530	
247		 INVESTIGATE	9488	
248		 SUCCEED	9482	
249		 PLACE	9476	
250		 HANG	9446	
251		 CONTRIBUTE	9293	
252		 EXPRESS	9269	
253		 DISCOVER	9245	
254		 APPRECIATE	9137	
255		 BOTHER	9033	
256		 DEFINE	9024	
257		 TASTE	8961	
258		 COLLECT	8934	
259		 EARN	8925	
260		 CRY	8917	
261		 MEASURE	8914	
262		 ELIMINATE	8906	
263		 DEMONSTRATE	8846	
264		 ENHANCE	8822	
265		 OPERATE	8707	
266		 LAUGH	8647	
267		 IGNORE	8566	
268		 GENERATE	8527	
269		 JUMP	8516	
270		 FEED	8481	
271		 PRESERVE	8443	
272		 INFLUENCE	8427	
273		 COMMUNICATE	8409	
274		 CLEAN	8395	
275		 INDICATE	8384	
276		 STICK	8323	
277		 EVALUATE	8267	
278		 THANK	8244	
279		 RECALL	8215	
280		 EXTEND	8155	
281		 COMPARE	8072	
282		 ATTRACT	8024	
283		 INTRODUCE	8022	
284		 RIDE	8009	
285		 ATTACK	8003	
286		 ASSIST	7868	
287		 CLAIM	7849	
288		 CAPTURE	7837	
289		 PREDICT	7814	
290		 HIRE	7799	
291		 WONDER	7752	
292		 VIEW	7748	
293		 OVERCOME	7734	
294		 CONDUCT	7730	
295		 SUFFER	7667	
296		 NAME	7632	
297		 DENY	7619	
298		 CONTAIN	7603	
299		 CELEBRATE	7540	
300		 RELEASE	7530	
301		 PLAN	7514	
302		 IMPLEMENT	7510	
303		 REST	7509	
304		 ACCOMPLISH	7404	
305		 LIMIT	7380	
306		 RESTORE	7372	
307		 RESIST	7366	
308		 ORDER	7293	
309		 COMMENT	7236	
310		 REMIND	7234	
311		 INVEST	7219	
312		 ARRIVE	7093	
313		 ADOPT	7087	
314		 STRIKE	7047	
315		 RESOLVE	7001	
316		 NEGOTIATE	6994	
317		 RECOVER	6991	
318		 LIFT	6910	
319		 COOK	6904	
320		 CHALLENGE	6867	
321		 CONNECT	6866	
322		 SHAKE	6834	
323		 RELY	6826	
324		 CLEAR	6826	
325		 DETECT	6815	
326		 WAKE	6791	
327		 COMMIT	6782	
328		 CROSS	6777	
329		 LAY	6740	
330		 FAIL	6720	
331		 INVOLVE	6718	
332		 ACCOMMODATE	6645	
333		 SLOW	6644	
334		 LAUNCH	6618	
335		 SECURE	6571	
336		 JUSTIFY	6525	
337		 GATHER	6503	
338		 OWN	6498	
339		 SHUT	6480	
340		 BLOW	6473	
341		 ACKNOWLEDGE	6455	
342		 TRACK	6436	
343		 WISH	6435	
344		 BURN	6408	
345		 ROLL	6402	
346		 QUESTION	6384	
347		 NOTE	6360	
348		 HEAD	6310	
349		 CLIMB	6288	
350		 MONITOR	6262	
351		 EMERGE	6245	
352		 SPREAD	6212	
353		 BREATHE	6135	
354		 OBSERVE	6127	
355		 PURCHASE	6105	
356		 LOWER	6085	
357		 JUDGE	6080	
358		 ENABLE	6060	
359		 ADJUST	5921	
360		 ACCOUNT	5914	
361		 REACT	5850	
362		 GRAB	5842	
363		 DEPEND	5828	
364		 LAND	5784	
365		 PAINT	5783	
366		 GUIDE	5777	
367		 FACILITATE	5775	
368		 SEARCH	5775	
369		 BLOCK	5759	
370		 QUIT	5758	
371		 SUSTAIN	5752	
372		 ANALYZE	5717	
373		 CONFIRM	5706	
374		 REVIEW	5625	
375		 ORGANIZE	5597	
376		 FIRE	5566	
377		 SMELL	5563	
378		 ACQUIRE	5546	
379		 BALANCE	5486	
380		 EXERCISE	5452	
381		 RECORD	5446	
382		 SHIFT	5437	
383		 DISTINGUISH	5411	
384		 KICK	5379	
385		 STEAL	5367	
386		 TRAIN	5361	
387		 COPE	5348	
388		 CONCENTRATE	5346	
389		 DISAPPEAR	5312	
390		 DANCE	5290	
391		 STRENGTHEN	5265	
392		 IMPOSE	5262	
393		 PREFER	5255	
394		 GUESS	5254	
395		 DESIGN	5228	
396		 EMBRACE	5202	
397		 REPEAT	5194	
398		 BOOST	5160	
399		 SEPARATE	5147	
400		 SATISFY	5121	
401		 TRANSFORM	5074	
402		 CONFRONT	5053	
403		 MINIMIZE	5053	
404		 PERSUADE	5029	
405		 HATE	5019	
406		 RETAIN	5017	
407		 ADVANCE	5002	
408		 RELATE	4970	
409		 SELECT	4965	
410		 APPROACH	4944	
411		 INFORM	4928	
412		 QUALIFY	4911	
413		 ATTEMPT	4903	
414		 LOCATE	4884	
415		 TESTIFY	4866	
416		 RELAX	4837	
417		 EASE	4829	
418		 RECOMMEND	4828	
419		 RULE	4825	
420		 ALTER	4815	
421		 STATE	4813	
422		 PROCEED	4788	
423		 RESPECT	4761	
424		 SLIP	4718	
425		 ENFORCE	4707	
426		 APPEAL	4695	
427		 FREE	4690	
428		 TRADE	4689	
429		 GUARANTEE	4684	
430		 APPROVE	4674	
431		 EMPHASIZE	4665	
432		 FUND	4657	
433		 RISK	4654	
434		 ACCESS	4595	
435		 CHARGE	4589	
436		 HONOR	4570	
437		 RETIRE	4558	
438		 FUNCTION	4555	
439		 BELONG	4551	
440		 CORRECT	4543	
441		 BET	4536	
442		 EDUCATE	4535	
443		 REFER	4534	
444		 DIRECT	4504	
445		 ABANDON	4492	
446		 INTERPRET	4492	
447		 WASH	4483	
448		 REBUILD	4478	
449		 DIG	4434	
450		 CONCLUDE	4432	
451		 SMILE	4412	
452		 PRAY	4411	
453		 ASSURE	4410	
454		 ANNOUNCE	4404	
455		 DEMAND	4393	
456		 FILE	4387	
457		 PERMIT	4387	
458		 PRESS	4373	
459		 KNOCK	4361	
460		 KISS	4330	
461		 PLEASE	4319	
462		 YIELD	4303	
463		 PRETEND	4288	
464		 WITHDRAW	4249	
465		 INCORPORATE	4195	
466		 FORGIVE	4168	
467		 ADAPT	4155	
468		 FULFILL	4149	
469		 COMPLAIN	4147	
470		 COOPERATE	4108	
471		 SHAPE	4102	
472		 SWITCH	4049	
473		 BORROW	4039	
474		 REGULATE	4019	
475		 BACK	3985	
476		 VARY	3982	
477		 SCORE	3971	
478		 CONTACT	3961	
479		 INVITE	3955	
480		 MARKET	3943	
481		 TIE	3943	
482		 SUBMIT	3905	
483		 HEAL	3902	
484		 CONSTRUCT	3900	
485		 COMPLY	3894	
486		 DISAGREE	3893	
487		 CONVEY	3891	
488		 HUNT	3891	
489		 MARK	3878	
490		 SURPRISE	3878	
491		 INSTALL	3877	
492		 TRANSFER	3875	
493		 WASTE	3875	
494		 FEAR	3867	
495		 TOLERATE	3866	
496		 TRANSLATE	3819	
497		 SWIM	3819	
498		 PUBLISH	3802	
499		 ABSORB	3798	
500		 DIFFER	3759	
501		 SUPPLY	3751	
502		 ISSUE	3750	
503		 REGISTER	3747	
504		 COOL	3730	
505		 INTEGRATE	3719	
506		 DRY	3713	
507		 CLARIFY	3633	
508		 COMBINE	3608	
509		 JAIL	3590	
510		 DEFEAT	3589	
511		 WELCOME	3572	
512		 CRACK	3570	
513		 WEIGH	3569	
514		 HOST	3552	
515		 APOLOGIZE	3549	
516		 SMOKE	3544	
517		 UNDERMINE	3537	
518		 SUE	3527	
519		 LIGHT	3501	
520		 REPAIR	3498	
521		 INSPIRE	3493	
522		 CONVERT	3486	
523		 SPOT	3486	
524		 POSE	3470	
525		 REVERSE	3469	
526		 CAST	3447	
527		 FINANCE	3446	
528		 COMBAT	3436	
529		 GRASP	3435	
530		 DRESS	3421	
531		 HARM	3420	
532		 SPEED	3420	
533		 STORE	3414	
534		 CALM	3408	
535		 DISPLAY	3407	
536		 RESIGN	3391	
537		 ENDURE	3388	
538		 ILLUSTRATE	3386	
539		 INTERFERE	3374	
540		 DECLARE	3364	
541		 ARRANGE	3364	
542		 FOSTER	3363	
543		 REJECT	3359	
544		 STRETCH	3344	
545		 REFUSE	3342	
546		 WARN	3325	
547		 DECREASE	3317	
548		 INTERVENE	3315	
549		 DOMINATE	3304	
550		 THREATEN	3297	
551		 EXPOSE	3295	
552		 BEHAVE	3291	
553		 PLANT	3291	
554		 SENSE	3284	
555		 PROTEST	3257	
556		 COMPENSATE	3247	
557		 STIMULATE	3246	
558		 LINK	3241	
559		 GRANT	3239	
560		 MIX	3230	
561		 WIPE	3224	
562		 OPPOSE	3211	
563		 AID	3205	
564		 RESCUE	3188	
565		 TEND	3164	
566		 TEAR	3160	
567		 SORT	3157	
568		 PACK	3150	
569		 INTERACT	3132	
570		 SINK	3128	
571		 INSIST	3126	
572		 DELAY	3119	
573		 TACKLE	3102	
574		 POSSESS	3102	
575		 DRAG	3100	
576		 STARE	3087	
577		 PROCESS	3085	
578		 MAXIMIZE	3084	
579		 PUNISH	3054	
580		 DREAM	3046	
581		 REGAIN	3035	
582		 REFORM	3021	
583		 SCARE	3006	
584		 RELIEVE	2990	
585		 DESERVE	2982	
586		 DISCLOSE	2951	
587		 WIND	2943	
588		 TARGET	2928	
589		 BAN	2926	
590		 DISMISS	2923	
591		 EMPLOY	2922	
592		 COUNTER	2922	
593		 DARE	2895	
594		 RECRUIT	2891	
595		 LOCK	2888	
596		 ESTIMATE	2886	
597		 TAP	2880	
598		 ANTICIPATE	2878	
599		 SPARE	2876	
600		 RESEARCH	2871	
601		 SQUEEZE	2869	
602		 SCREAM	2867	
603		 RUSH	2861	
604		 CALCULATE	2860	
605		 TRIGGER	2858	
606		 COMPROMISE	2849	
607		 REINFORCE	2845	
608		 DAMAGE	2828	
609		 CURE	2824	
610		 EXPLOIT	2821	
611		 DOUBLE	2815	
612		 GRADUATE	2805	
613		 PERCEIVE	2801	
614		 PROPOSE	2794	
615		 SWALLOW	2790	
616		 SLIDE	2784	
617		 LEND	2783	
618		 INTERVIEW	2772	
619		 INTERRUPT	2762	
620		 RESUME	2751	
621		 SWING	2724	
622		 MANIPULATE	2724	
623		 RENT	2713	
624		 FAVOR	2709	
625		 BITE	2683	
626		 NAVIGATE	2679	
627		 COMPREHEND	2672	
628		 SEIZE	2671	
629		 WITHSTAND	2667	
630		 ARISE	2663	
631		 ENCOUNTER	2662	
632		 	2659	
633		 POP	2658	
634		 RUIN	2657	
635		 CRITICIZE	2652	
636		 EXCEED	2650	
637		 SHOP	2645	
638		 WRAP	2645	
639		 IMPRESS	2642	
640		 VERIFY	2635	
641		 EVOLVE	2632	
642		 DISCOURAGE	2592	
643		 FLOW	2547	
644		 FLEE	2543	
645		 SPLIT	2541	
646		 GREET	2528	
647		 ACCOMPANY	2519	
648		 RESTRICT	2517	
649		 WARM	2499	
650		 RETRIEVE	2489	
651		 IMPLY	2489	
652		 SUPPOSE	2488	
653		 STRUGGLE	2482	
654		 WITNESS	2481	
655		 FEATURE	2476	
656		 SUIT	2469	
657		 DOUBT	2465	
658		 CONSULT	2461	
659		 PRINT	2459	
660		 SUSPECT	2442	
661		 TRACE	2441	
662		 BURY	2440	
663		 MODIFY	2423	
664		 STRESS	2421	
665		 ADVISE	2414	
666		 DISTRIBUTE	2410	
667		 DIVIDE	2400	
668		 DEBATE	2391	
669		 CANCEL	2382	
670		 ARREST	2381	
671		 SACRIFICE	2381	
672		 COORDINATE	2377	
673		 DIMINISH	2377	
674		 DECLINE	2375	
675		 PROMISE	2368	
676		 POUR	2360	
677		 TOP	2352	
678		 SNEAK	2349	
679		 RING	2347	
680		 EXCLUDE	2344	
681		 GOVERN	2343	
682		 DOCUMENT	2339	
683		 CONSTITUTE	2338	
684		 FREEZE	2336	
685		 ENTERTAIN	2326	
686		 FADE	2320	
687		 INITIATE	2317	
688		 SUPPRESS	2301	
689		 BEND	2297	
690		 EXPLODE	2284	
691		 STEER	2280	
692		 UNDERGO	2280	
693		 REGARD	2274	
694		 FISH	2272	
695		 LEAN	2269	
696		 SKIP	2263	
697		 STIR	2262	
698		 INTEND	2262	
699		 REVIVE	2258	
700		 PREVAIL	2249	
701		 DEVOTE	2249	
702		 PITCH	2247	
703		 RENDER	2235	
704		 EXECUTE	2232	
705		 REGRET	2228	
706		 DONATE	2223	
707		 THRIVE	2218	
708		 ASSERT	2216	
709		 COLLAPSE	2215	
710		 EXTRACT	2213	
711		 MASTER	2211	
712		 HIGHLIGHT	2207	
713		 ATTAIN	2205	
714		 VIOLATE	2204	
715		 STABILIZE	2203	
716		 SURRENDER	2202	
717		 HESITATE	2195	
718		 UNDERTAKE	2186	
719		 GUARD	2185	
720		 RECONCILE	2181	
721		 ENDORSE	2179	
722		 PROSECUTE	2175	
723		 DETER	2170	
724		 OCCUPY	2169	
725		 SIGNAL	2165	
726		 WAN	2155	
727		 CHARACTERIZE	2155	
728		 SPIN	2150	
729		 CONSUME	2147	
730		 MOUNT	2147	
731		 ASSEMBLE	2139	
732		 ACCELERATE	2136	
733		 OFFSET	2133	
734		 ARTICULATE	2121	
735		 LURE	2120	
736		 SPELL	2118	
737		 PENETRATE	2117	
738		 SPECULATE	2112	
739		 PORTRAY	2110	
740		 CONCEAL	2103	
741		 CHASE	2098	
742		 HOUSE	2092	
743		 ADMIRE	2091	
744		 OVERSEE	2088	
745		 WANDER	2087	
746		 SNAP	2075	
747		 RESEMBLE	2072	
748		 DISCERN	2072	
749		 RACE	2058	
750		 DISRUPT	2049	
751		 ALLEVIATE	2047	
752		 HEAT	2041	
753		 FLOAT	2037	
754		 MOTIVATE	2031	
755		 OBEY	2027	
756		 MELT	2026	
757		 HALT	2017	
758		 PICTURE	2005	
759		 CONFESS	2004	
760		 LIST	1997	
761		 REPLY	1993	
762		 REQUEST	1986	
763		 BOLSTER	1982	
764		 SHRINK	1979	
765		 PROJECT	1959	
766		 OBJECT	1958	
767		 SHOUT	1952	
768		 BLEND	1938	
769		 DIFFERENTIATE	1937	
770		 SOFTEN	1937	
771		 EXHIBIT	1935	
772		 ELECT	1931	
773		 REASSURE	1929	
774		 QUOTE	1917	
775		 LACK	1912	
776		 MURDER	1886	
777		 EXPERIMENT	1885	
778		 MESS	1882	
779		 ADMINISTER	1879	
780		 DOWNLOAD	1878	
781		 ISOLATE	1866	
782		 CURB	1865	
783		 SPECIFY	1864	
784		 INDUCE	1861	
785		 VOLUNTEER	1849	
786		 UPGRADE	1846	
787		 CRAWL	1844	
788		 WEAKEN	1828	
789		 INSPECT	1820	
790		 TRANSPORT	1818	
791		 HURRY	1817	
792		 COMFORT	1817	
793		 ATTACH	1816	
794		 SHINE	1816	
795		 REPRODUCE	1812	
796		 RENEW	1808	
797		 PROVOKE	1806	
798		 COAT	1798	
799		 ERASE	1797	
800		 RETHINK	1796	
801		 FOOL	1794	
802		 VOICE	1792	
803		 PUMP	1788	
804		 LOAD	1788	
805		 DEPLOY	1788	
806		 TOSS	1787	
807		 DISTRACT	1786	
808		 REPLICATE	1785	
809		 SHORE	1773	
810		 YELL	1770	
811		 COACH	1768	
812		 RECONSIDER	1767	
813		 ADVOCATE	1755	
814		 FETCH	1754	
815		 RUB	1750	
816		 UTILIZE	1748	
817		 BOIL	1744	
818		 CONTEND	1744	
819		 INVENT	1743	
820		 CEASE	1741	
821		 CONCEIVE	1739	
822		 CONFORM	1732	
823		 DUMP	1727	
824		 INVADE	1716	
825		 OPT	1714	
826		 UPDATE	1713	
827		 RIP	1711	
828		 SWEEP	1709	
829		 STEM	1709	
830		 INSURE	1703	
831		 LINE	1692	
832		 MODEL	1692	
833		 APPOINT	1692	
834		 VETO	1687	
835		 COMMAND	1679	
836		 UNCOVER	1677	
837		 ENACT	1674	
838		 RALLY	1663	
839		 EXCHANGE	1661	
840		 DISTURB	1660	
841		 SUCK	1658	
842		 ENROLL	1653	
843		 UNITE	1648	
844		 HAUL	1644	
845		 DICTATE	1641	
846		 ABIDE	1637	
847		 URGE	1636	
848		 SUPPLEMENT	1629	
849		 SKI	1628	
850		 FORGE	1625	
851		 SPRING	1624	
852		 CONFUSE	1622	
853		 ASSOCIATE	1621	
854		 SEAL	1616	
855		 MARCH	1614	
856		 SHIP	1612	
857		 DRIFT	1609	
858		 CONDEMN	1606	
859		 REWARD	1604	
860		 TAX	1601	
861		 MOBILIZE	1596	
862		 ASSIGN	1589	
863		 TIGHTEN	1584	
864		 BROADEN	1583	
865		 UPHOLD	1580	
866		 CHEAT	1579	
867		 EXERT	1574	
868		 DROWN	1572	
869		 CHEER	1572	
870		 PARK	1572	
871		 SWEAR	1571	
872		 PLEAD	1570	
873		 CARVE	1569	
874		 BATTLE	1561	
875		 BEG	1552	
876		 BASE	1551	
877		 TRANSMIT	1551	
878		 PROHIBIT	1550	
879		 CONTEMPLATE	1550	
880		 LOOSEN	1550	
881		 COPY	1547	
882		 MITIGATE	1546	
883		 AIM	1544	
884		 CRUSH	1543	
885		 REPAY	1543	
886		 UNDO	1542	
887		 BOUNCE	1542	
888		 OVERLOOK	1529	
889		 HUG	1523	
890		 PERSIST	1519	
891		 RECLAIM	1513	
892		 EFFECT	1513	
893		 ROCK	1508	
894		 CRASH	1507	
895		 ELICIT	1504	
896		 DRAIN	1502	
897		 BRUSH	1492	
898		 PINPOINT	1489	
899		 MUSTER	1488	
900		 VENTURE	1484	
901		 CULTIVATE	1482	
902		 DIVERT	1479	
903		 COLLABORATE	1478	
904		 LEAP	1476	
905		 ALERT	1474	
906		 BRIDGE	1473	
907		 MODERATE	1469	
908		 CONQUER	1467	
909		 SUBSTITUTE	1466	
910		 FLIP	1462	
911		 PIN	1460	
912		 SHIELD	1459	
913		 CITE	1457	
914		 CAPITALIZE	1451	
915		 BURST	1449	
916		 STRIP	1449	
917		 CONCEDE	1448	
918		 PANIC	1446	
919		 ENVISION	1438	
920		 UPSET	1438	
921		 PEER	1435	
922		 PHOTOGRAPH	1428	
923		 SCREEN	1428	
924		 DWELL	1425	
925		 CAMPAIGN	1417	
926		 HOOK	1417	
927		 OFFEND	1416	
928		 FRAME	1415	
929		 REOPEN	1408	
930		 STRAIGHTEN	1407	
931		 CASH	1405	
932		 EXCUSE	1404	
933		 CONSERVE	1403	
934		 DEVISE	1400	
935		 ASCERTAIN	1399	
936		 EMULATE	1398	
937		 ADHERE	1396	
938		 RETREAT	1395	
939		 FORMULATE	1394	
940		 DISCRIMINATE	1393	
941		 OVERTURN	1390	
942		 CHAT	1389	
943		 LINGER	1385	
944		 TIP	1381	
945		 LESSEN	1378	
946		 HAUNT	1376	
947		 REASON	1374	
948		 SUSPEND	1371	
949		 SCALE	1370	
950		 PROFIT	1369	
951		 OWE	1366	
952		 RAIN	1363	
953		 PLUG	1360	
954		 SPILL	1358	
955		 WAVE	1356	
956		 INDULGE	1356	
957		 IMITATE	1352	
958		 FEND	1351	
959		 PAUSE	1350	
960		 RANGE	1350	
961		 REVISE	1348	
962		 DISSOLVE	1338	
963		 ENRICH	1338	
964		 FLOURISH	1333	
965		 CONSOLIDATE	1332	
966		 TUNE	1332	
967		 QUANTIFY	1328	
968		 MANUFACTURE	1326	
969		 SIMULATE	1324	
970		 HARVEST	1322	
971		 EMBARRASS	1319	
972		 PROMPT	1319	
973		 PUNCH	1317	
974		 SAIL	1311	
975		 ACCUMULATE	1310	
976		 MERGE	1308	
977		 ACCUSE	1306	
978		 FUCK	1301	
979		 AGE	1300	
980		 EVACUATE	1300	
981		 ZERO	1300	
982		 RECONSTRUCT	1296	
983		 ELABORATE	1293	
984		 COMPLEMENT	1293	
985		 SCHEDULE	1291	
986		 RID	1290	
987		 BAKE	1287	
988		 RESTRAIN	1281	
989		 COMPOSE	1278	
990		 UNRAVEL	1275	
991		 NURTURE	1274	
992		 EMPOWER	1268	
993		 CHEW	1265	
994		 BOARD	1265	
995		 MAP	1264	
996		 SPUR	1263	
997		 SMOOTH	1260	
998		 PROGRESS	1260	
999		 SUMMON	1259	
1000		 DRILL	1259	
 	 	 TOTAL	12556454	 
SEE MORE THAN 1000 WORDS/PHRASES	3.766 seconds
